X,Y,Pressure,Time
302.915677358318,79.2195867793817,0.08815629,0
302.493789483322,78.7713309121982,0.2510379,1
302.587542344432,79.0350108340708,0.2253968,1
301.462508011109,78.2176030762658,0.2774115,16
301.978148747215,78.4812829981384,0.2620269,16
301.978148747215,78.4812829981384,0.2620269,16
301.462508011109,78.2176030762658,0.2774115,17
299.681203650014,77.4001953184606,0.3452992,31
300.665608691671,77.8484511856441,0.3096459,31
300.665608691671,77.8484511856441,0.3096459,31
299.681203650014,77.4001953184606,0.3452992,32
298.46241645558,77.031043427839,0.3775336,47
296.821741386151,76.5827875606555,0.4075702,48
294.993560594501,76.1345316934721,0.4356532,62
292.97787408063,75.6599078341014,0.4537241,64
287.727713858455,74.6842921231727,0.4803419,78
290.587176122318,75.1325479903562,0.4693529,78
290.587176122318,75.1325479903562,0.4693529,78
287.727713858455,74.6842921231727,0.4803419,79
280.180608539079,74.5788201544237,0.4854701,94
284.305734427931,74.3942442091128,0.4854701,94
284.305734427931,74.3942442091128,0.4854701,94
280.180608539079,74.5788201544237,0.4854701,95
267.242713705863,76.5036835840938,0.4837607,109
275.305459761345,74.9479720450453,0.4840049,109
275.305459761345,74.9479720450453,0.4840049,109
267.242713705863,76.5036835840938,0.4837607,110
258.429944761498,79.1404828028199,0.4837607,125
250.13281655324,82.2255378887295,0.4837607,126
245.820184942167,84.1240333262124,0.4835165,141
247.835871456038,83.2275215918455,0.4835165,141
247.835871456038,83.2275215918455,0.4835165,141
245.820184942167,84.1240333262124,0.4835165,142
244.085757011628,85.0469130527665,0.4832723,156
238.226203192236,88.5802240058595,0.4815629,157
240.757530442213,86.8663045136875,0.4830281,157
234.991729483932,92.5881588183233,0.4791209,172
236.398022400586,90.3205114902188,0.4813187,172
236.398022400586,90.3205114902188,0.4813187,172
234.991729483932,92.5881588183233,0.4791209,173
233.960448011719,95.6732139042329,0.4761905,187
232.741660817286,102.502523880734,0.4747253,188
231.851008636738,113.313400677511,0.4747253,203
230.960356456191,126.972020630512,0.4747253,204
230.350962858974,137.598321481979,0.4747253,219
229.413434247871,148.883822138127,0.4749695,220
228.804040650655,160.617578661458,0.4771673,234
228.007141331217,171.982183294168,0.4776557,235
225.803949095126,194.895968504898,0.4783883,250
227.11648915067,183.821411786248,0.4778999,250
227.11648915067,183.821411786248,0.4778999,250
225.803949095126,194.895968504898,0.4783883,251
224.678914761803,205.812317270425,0.4796093,266
223.366374706259,216.359514145329,0.4798535,267
220.038148136845,236.636500137333,0.4800977,281
221.631946775719,227.012182988983,0.4798535,281
221.631946775719,227.012182988983,0.4798535,281
220.038148136845,236.636500137333,0.4800977,282
216.475539414655,252.931919309061,0.4800977,297
218.397473067415,245.285201574755,0.4800977,297
218.397473067415,245.285201574755,0.4800977,297
216.475539414655,252.931919309061,0.4800977,298
213.241065706351,265.852235480819,0.4803419,312
214.881740775781,259.919437238685,0.4800977,312
214.881740775781,259.919437238685,0.4800977,312
213.241065706351,265.852235480819,0.4803419,313
211.03787347026,275.107400738548,0.4803419,328
211.31913205359,273.024329355754,0.4803419,328
211.834772789697,270.835786004212,0.4803419,328
211.834772789697,270.835786004212,0.4803419,328
211.03787347026,275.107400738548,0.4803419,329
211.31913205359,273.024329355754,0.4803419,329
210.615985595264,279.853639332255,0.4803419,344
210.756614886929,276.768584246345,0.4803419,344
210.756614886929,276.768584246345,0.4803419,344
210.615985595264,279.853639332255,0.4803419,345
211.03787347026,282.121286660359,0.4766789,359
211.03787347026,282.121286660359,0.4766789,359
212.069154942473,283.861574144719,0.4708181,359
212.069154942473,283.861574144719,0.4708181,360
214.272347178564,285.311813715018,0.4678877,375
214.272347178564,285.311813715018,0.4678877,375
217.506820886868,286.762053285318,0.4678877,375
217.506820886868,286.762053285318,0.4678877,376
221.866328928495,288.133188879055,0.4695971,391
221.866328928495,288.133188879055,0.4695971,391
229.741569261757,289.662532425916,0.4720391,391
229.741569261757,289.662532425916,0.4720391,392
239.72624897,290.216260261849,0.4786325,406
239.72624897,290.216260261849,0.4786325,406
251.773491622669,289.662532425916,0.4842491,406
251.773491622669,289.662532425916,0.4842491,407
260.164372692038,288.766020691549,0.4879121,422
268.649006622517,287.843140964995,0.4930403,423
276.336741233558,286.762053285318,0.4952381,437
276.336741233558,286.762053285318,0.4952381,437
283.180700094607,285.39091769158,0.4952381,437
283.180700094607,285.39091769158,0.4952381,438
289.462141788995,283.307846308786,0.4859585,453
289.462141788995,283.307846308786,0.4859585,453
294.993560594501,281.119302957244,0.4573871,453
294.993560594501,281.119302957244,0.4573871,454
297.431134983367,279.748167363506,0.4,469
297.431134983367,279.748167363506,0.4,469
299.071810052797,277.928775902585,0.3186813,469
299.071810052797,277.928775902585,0.3186813,470
303.993835261086,269.570122379223,0.1455434,484
303.993835261086,269.570122379223,0,485
198.61561937315,195.528800317392,0.2512821,704
198.61561937315,195.26512039552,0.3047619,719
198.896877956481,195.186016418958,0.3069597,719
199.928159428694,194.816864528336,0.3069597,734
199.928159428694,194.816864528336,0.3069597,734
201.662587359233,194.184032715842,0.3069597,734
204.475173192541,193.445728934599,0.3157509,734
201.662587359233,194.184032715842,0.3069597,735
204.475173192541,193.445728934599,0.3157509,735
208.506546220283,192.364641254921,0.3277167,750
208.506546220283,192.364641254921,0.3277167,750
215.584887234107,190.545249794,0.3421246,750
215.584887234107,190.545249794,0.3421246,751
218.209967345195,189.727842036195,0.35116,766
218.209967345195,189.727842036195,0.35116,766
223.46012756737,188.435810419019,0.3540904,766
223.46012756737,188.435810419019,0.3540904,767
228.710287789544,187.091042817469,0.3540904,781
234.054200872829,185.640803247169,0.3540904,782
242.163823358867,183.715939817499,0.3362637,797
251.351603747673,181.632868434706,0.2844933,799
261.242530594806,179.365221106601,0.167033,812
261.2,179,0.5,813
261.242530594806,179.365221106601,0,813
348.385814996796,261.02689291055,0.2178266,1297
348.385814996796,260.921420941801,0.2735043,1298
348.385814996796,260.763212988678,0.3159951,1312
348.385814996796,260.842316965239,0.2974359,1312
348.385814996796,260.842316965239,0.2974359,1312
348.479567857906,260.473165074618,0.3357753,1312
348.385814996796,260.763212988678,0.3159951,1313
348.479567857906,260.473165074618,0.3357753,1313
348.479567857906,259.919437238685,0.3606838,1328
348.479567857906,259.919437238685,0.3606838,1328
348.667073580126,258.653773613697,0.3897436,1328
348.667073580126,258.653773613697,0.3897436,1329
348.995208594012,256.386126285592,0.4200244,1344
348.995208594012,256.386126285592,0.4200244,1344
349.88586077456,252.483663441877,0.4454212,1344
349.88586077456,252.483663441877,0.4454212,1345
351.71404156621,244.204113895077,0.4637363,1360
354.620380260628,232.364885402997,0.4761905,1360
358.276741843928,218.653529465621,0.4849817,1375
360.901821955016,209.081948301645,0.4918193,1376
363.245643482772,199.167583239235,0.4976801,1391
363.245643482772,199.167583239235,0.4976801,1391
365.636341441084,188.541282387768,0.5020757,1391
365.636341441084,188.541282387768,0.5020757,1392
368.167668691061,176.702053895688,0.5054945,1406
368.167668691061,176.702053895688,0.5054945,1406
371.027130954924,164.889193395795,0.5084249,1406
371.027130954924,164.889193395795,0.5084249,1407
374.355357524339,153.260908841212,0.5108669,1422
374.355357524339,153.260908841212,0.5108669,1422
377.964842677084,142.344560075686,0.5128205,1422
377.964842677084,142.344560075686,0.5128205,1423
381.293069246498,132.878450880459,0.5130647,1437
381.293069246498,132.878450880459,0.5130647,1437
384.433790093692,124.045173497726,0.5152625,1437
384.433790093692,124.045173497726,0.5152625,1438
386.965117343669,116.952183599353,0.5155067,1453
386.965117343669,116.952183599353,0.5155067,1453
388.887050996429,111.045753349406,0.5177045,1453
388.887050996429,111.045753349406,0.5177045,1454
389.308938871426,109.410937833796,0.5196581,1469
389.683950315867,108.224378185369,0.5228328,1470
389.777703176977,107.591546372875,0.5335776,1484
389.777703176977,107.591546372875,0.5335776,1484
390.105838190863,106.325882747887,0.549939,1484
390.105838190863,106.325882747887,0.549939,1485
390.105838190863,105.956730857265,0.5709402,1500
390.105838190863,105.956730857265,0.5870574,1501
390.012085329752,106.220410779138,0.6017094,1516
390.105838190863,106.035834833827,0.597558,1516
390.105838190863,106.035834833827,0.597558,1516
390.012085329752,106.220410779138,0.6017094,1517
389.918332468642,106.510458693197,0.6017094,1531
389.918332468642,106.510458693197,0.6017094,1531
389.918332468642,106.958714560381,0.5958486,1531
390.105838190863,108.40895413068,0.5860806,1531
389.918332468642,106.958714560381,0.5958486,1532
390.105838190863,108.40895413068,0.5860806,1532
390.9027375103,111.968633075961,0.5860806,1547
390.9027375103,111.968633075961,0.5860806,1547
393.340311899167,121.882998138371,0.5875458,1547
397.184179204688,139.971440778832,0.5907204,1547
400.512405774102,163.702633747368,0.5934066,1547
393.340311899167,121.882998138371,0.5875458,1562
397.184179204688,139.971440778832,0.5907204,1562
400.512405774102,163.702633747368,0.5934066,1562
402.715598010193,179.892580950346,0.5953602,1578
402.715598010193,179.892580950346,0.5953602,1578
404.450025940733,195.713376262703,0.5956044,1578
404.450025940733,195.713376262703,0.5956044,1579
406.278206732383,211.270491653188,0.5958486,1594
407.965758232368,225.825623340556,0.5958486,1595
409.512680440687,238.192211676382,0.5973138,1609
409.512680440687,238.192211676382,0.5973138,1609
411.340861232337,247.73742484817,0.5973138,1609
411.340861232337,247.73742484817,0.5973138,1610
412.934659871212,254.303054902799,0.5953602,1625
412.934659871212,254.303054902799,0.5953602,1625
413.544053468429,255.753294473098,0.5924298,1625
413.544053468429,255.753294473098,0.5924298,1626
413.965941343425,256.465230262154,0.5855922,1641
414.153447065645,256.834382152776,0.5770452,1642
414.856593523972,257.572685934019,0.565812,1656
414.856593523972,257.572685934019,0.565812,1656
415.465987121189,256.939854121525,0.5555556,1656
415.465987121189,256.939854121525,0.5555556,1657
416.684774315622,254.645838801233,0.5555556,1672
419.40360728782,247.473744926298,0.5594628,1673
423.153721732231,232.101205481124,0.5672772,1687
423.153721732231,232.101205481124,0.5672772,1687
427.372600482192,210.373979918821,0.5733822,1687
427.372600482192,210.373979918821,0.5733822,1688
430.232062746055,194.816864528336,0.5770452,1703
433.138401440474,179.523429059725,0.579243,1704
436.091616565447,165.522025208289,0.5807082,1704
438.716696676534,153.603692739647,0.5809524,1719
438.716696676534,153.603692739647,0.5809524,1719
440.919888912625,144.058479567858,0.5824176,1719
440.919888912625,144.058479567858,0.5824176,1720
442.841822565386,136.438129825739,0.5824176,1734
443.966856898709,130.057075716422,0.5821734,1735
444.951261940367,124.704373302408,0.5667888,1750
444.951261940367,124.704373302408,0.5667888,1750
445.560655537584,122.225782036805,0.5106227,1750
445.560655537584,122.225782036805,0.5106227,1751
446.1700491348,119.958134708701,0.3870574,1766
446.1700491348,119.958134708701,0.3870574,1766
448.607623523667,111.968633075961,0.1746032,1766
448.607623523667,111.968633075961,0.1746032,1767
448.607623523667,111.968633075961,0,1781
531.766411328471,139.154033021027,0.1391941,2031
531.250770592364,138.152049317911,0.1748474,2032
530.969512009033,137.334641560106,0.185348,2047
530.360118411817,135.515250099185,0.2014652,2048
529.65697195349,132.245619067965,0.2554335,2062
529.938230536821,133.695858638264,0.2241758,2062
529.938230536821,133.695858638264,0.2241758,2062
529.65697195349,132.245619067965,0.2554335,2063
529.047578356273,129.97797173986,0.3377289,2078
529.235084078494,130.979955442976,0.2957265,2078
529.235084078494,130.979955442976,0.2957265,2078
529.047578356273,129.97797173986,0.3377289,2079
