X,Y,Pressure,Time
536.641560106204,188.541282387768,0.2695971,0
536.219672231208,188.435810419019,0.3545788,1
535.938413647877,188.356706442457,0.4004884,16
535.23526718955,188.172130497147,0.4380952,17
533.594592120121,187.802978606525,0.5728938,32
534.297738578448,187.802978606525,0.5208791,32
534.813379314554,188.093026520585,0.4737485,32
534.813379314554,188.093026520585,0.4737485,32
533.594592120121,187.802978606525,0.5728938,33
534.297738578448,187.802978606525,0.5208791,33
532.610187078463,187.723874629963,0.6190476,47
531.39139988403,187.539298684652,0.6534799,48
527.735038300729,187.354722739341,0.6952381,63
529.7507248146,187.433826715903,0.6769231,63
529.7507248146,187.433826715903,0.6769231,63
527.735038300729,187.354722739341,0.6952381,64
521.594225898007,187.170146794031,0.7186813,79
524.922452467422,187.170146794031,0.7089133,79
524.922452467422,187.170146794031,0.7089133,79
521.594225898007,187.170146794031,0.7186813,80
517.750358592486,187.170146794031,0.7245421,94
508.328196050905,187.723874629963,0.7267399,95
513.297097689749,187.354722739341,0.7267399,95
513.297097689749,187.354722739341,0.7267399,95
508.328196050905,187.723874629963,0.7267399,110
500.546708578753,188.356706442457,0.7269841,112
484.186834315012,189.991521958068,0.7269841,125
492.39020966216,189.174114200262,0.7269841,125
492.39020966216,189.174114200262,0.7269841,125
484.186834315012,189.991521958068,0.7269841,126
479.311685537278,190.914401684622,0.7269841,141
481.655507065035,190.439777825251,0.7269841,141
481.655507065035,190.439777825251,0.7269841,141
479.311685537278,190.914401684622,0.7269841,142
473.780266731773,192.259169286172,0.7296703,157
477.389751884518,191.362657551805,0.7272283,157
477.389751884518,191.362657551805,0.7272283,157
473.780266731773,192.259169286172,0.7296703,158
469.045747245705,194.078560747093,0.7323565,172
471.061433759575,193.076577043977,0.7323565,172
471.061433759575,193.076577043977,0.7323565,172
469.045747245705,194.078560747093,0.7323565,173
466.092532120731,196.636255989257,0.7286935,188
467.405072176275,195.080544450209,0.7318681,188
467.405072176275,195.080544450209,0.7318681,188
466.092532120731,196.636255989257,0.7286935,189
465.061250648518,198.8247993408,0.7242979,204
463.98309274575,202.173534348582,0.7206349,205
462.576799829096,209.187420270394,0.7201465,219
461.358012634663,218.996313364055,0.7199023,220
459.623584704123,238.297683645131,0.7194139,235
460.32673116245,230.281814020203,0.7196581,235
460.32673116245,230.281814020203,0.7196581,235
459.623584704123,238.297683645131,0.7194139,236
456.482863856929,264.850251777703,0.7123321,250
457.889156773583,255.463246559038,0.7167277,250
458.920438245796,246.550865199744,0.7194139,250
458.920438245796,246.550865199744,0.7194139,250
