X,Y,Pressure,Time
361.698721274453,95.9632618182928,0.1631258,0
360.808069093905,95.778685872982,0.22442,14
361.183080538347,95.8577898495437,0.2039072,14
358.276741843928,95.4886379589221,0.2932845,30
359.589281899472,95.5941099276711,0.2559219,30
359.589281899472,95.5941099276711,0.2559219,30
358.276741843928,95.4886379589221,0.2932845,31
355.46415601062,95.3040620136113,0.3697192,45
356.964201788385,95.4095339823603,0.3316239,45
356.964201788385,95.4095339823603,0.3316239,45
355.46415601062,95.3040620136113,0.3697192,46
352.089053010651,95.1458540604877,0.4258852,61
353.823480941191,95.2249580370495,0.4026862,61
353.823480941191,95.2249580370495,0.4026862,61
352.089053010651,95.1458540604877,0.4258852,62
350.401501510666,95.1458540604877,0.4405372,77
343.604419080172,95.3040620136113,0.4715507,78
346.135746330149,95.1458540604877,0.4634921,78
348.385814996796,95.1458540604877,0.4547009,78
348.385814996796,95.1458540604877,0.4547009,78
346.135746330149,95.1458540604877,0.4634921,92
343.604419080172,95.3040620136113,0.4715507,93
336.760460219123,95.9632618182928,0.4874237,108
340.463698232978,95.4886379589221,0.4825397,108
340.463698232978,95.4886379589221,0.4825397,108
336.760460219123,95.9632618182928,0.4874237,109
327.572679830317,97.598077333903,0.4898657,124
332.494705038606,96.5960936307871,0.4896215,124
332.494705038606,96.5960936307871,0.4896215,124
327.572679830317,97.598077333903,0.4898657,125
317.541123691519,100.234876552629,0.4964591,140
322.603778191473,98.8637409588916,0.4913309,140
306.525162511063,104.954747154149,0.5206349,155
309.384624774926,103.399035615101,0.5145299,155
313.087862788781,101.869692068239,0.5064713,155
313.087862788781,101.869692068239,0.5064713,155
306.525162511063,104.954747154149,0.5206349,156
309.384624774926,103.399035615101,0.5145299,156
302.915677358318,107.855226294748,0.5211233,170
304.415723136082,106.404986724448,0.5211233,170
304.415723136082,106.404986724448,0.5211233,170
302.915677358318,107.855226294748,0.5211233,171
300.478102969451,112.047737052522,0.5181929,186
301.603137302774,109.674617755669,0.5208791,186
301.603137302774,109.674617755669,0.5208791,186
300.478102969451,112.047737052522,0.5181929,187
296.024842066713,130.979955442976,0.5130647,202
297.337382122257,122.964085818049,0.5145299,202
298.228034302805,118.586999114963,0.5159951,202
299.353068636128,114.974584185308,0.5164835,202
299.353068636128,114.974584185308,0.5164835,202
296.024842066713,130.979955442976,0.5130647,217
297.337382122257,122.964085818049,0.5145299,217
298.228034302805,118.586999114963,0.5159951,217
293.915402691733,155.607660145878,0.5108669,233
294.993560594501,141.606256294443,0.5128205,233
294.993560594501,141.606256294443,0.5128205,233
293.915402691733,155.607660145878,0.5108669,234
290.868434705649,177.809509567553,0.5103785,249
292.696615497299,166.154857020783,0.5108669,249
292.696615497299,166.154857020783,0.5108669,249
290.868434705649,177.809509567553,0.5103785,250
286.415173802911,200.907870723594,0.5098901,264
288.758995330668,189.912417981506,0.5103785,264
288.758995330668,189.912417981506,0.5103785,264
286.415173802911,200.907870723594,0.5098901,265
281.961912900174,219.998297067171,0.5096459,280
283.977599414045,211.006811731315,0.5096459,280
283.977599414045,211.006811731315,0.5096459,280
281.961912900174,219.998297067171,0.5096459,281
278.446180608539,236.003668324839,0.5096459,295
280.274361400189,228.277846613971,0.5096459,295
280.274361400189,228.277846613971,0.5096459,295
278.446180608539,236.003668324839,0.5096459,296
275.117954039125,250.374224066897,0.5098901,311
276.805505539109,243.281234168523,0.5098901,311
276.805505539109,243.281234168523,0.5098901,311
275.117954039125,250.374224066897,0.5098901,312
269.86779381695,268.489034699545,0.5101343,327
271.649098178045,263.215436262093,0.5098901,327
273.196020386364,256.939854121525,0.5098901,327
273.196020386364,256.939854121525,0.5098901,327
269.86779381695,268.489034699545,0.5101343,328
271.649098178045,263.215436262093,0.5098901,328
268.836512344737,271.653193762017,0.5103785,342
269.258400219733,270.308426160466,0.5101343,342
269.258400219733,270.308426160466,0.5101343,342
268.836512344737,271.653193762017,0.5103785,343
268.0396130253,274.395464949492,0.5106227,358
268.649006622517,272.576073488571,0.5106227,358
268.649006622517,272.576073488571,0.5106227,358
268.0396130253,274.395464949492,0.5106227,359
267.852107303079,275.212872707297,0.5079365,374
267.852107303079,275.212872707297,0.5079365,374
267.94586016419,275.66112857448,0.5010989,374
267.94586016419,275.66112857448,0.5010989,375
268.320871608631,275.845704519791,0.4923077,389
268.320871608631,275.845704519791,0.4923077,389
269.445905941954,276.214856410413,0.4864469,389
269.445905941954,276.214856410413,0.4864469,390
271.555345316935,276.768584246345,0.4864469,405
271.555345316935,276.768584246345,0.4864469,405
275.024201178014,277.216840113529,0.4901099,405
275.024201178014,277.216840113529,0.4901099,406
282.899441511277,277.849671926023,0.4942613,420
282.899441511277,277.849671926023,0.4942613,420
294.80605487228,277.849671926023,0.4967033,420
294.80605487228,277.849671926023,0.4967033,421
309.572130497147,277.480520035401,0.4996337,436
309.572130497147,277.480520035401,0.4996337,436
319.6505630665,277.216840113529,0.5030525,436
319.6505630665,277.216840113529,0.5030525,437
330.900906399731,277.11136814478,0.5054945,452
330.900906399731,277.11136814478,0.5054945,452
342.104373302408,277.11136814478,0.5081807,452
342.104373302408,277.11136814478,0.5081807,453
352.604693746757,277.11136814478,0.5106227,467
352.604693746757,277.11136814478,0.5106227,467
362.026856288339,277.295944090091,0.5108669,467
362.026856288339,277.295944090091,0.5108669,468
369.902096621601,277.216840113529,0.5108669,483
369.902096621601,277.216840113529,0.5108669,483
376.464796899319,277.216840113529,0.5086691,483
376.464796899319,277.216840113529,0.5086691,484
378.5742362743,277.11136814478,0.4991453,499
378.5742362743,277.11136814478,0.4991453,499
380.40241706595,277.11136814478,0.4837607,499
380.40241706595,277.11136814478,0.4837607,500
381.527451399274,277.11136814478,0.4473749,514
381.527451399274,277.11136814478,0.4473749,514
383.918149357585,277.032264168218,0.3704518,514
384.761925107578,275.028296761986,0.2063492,514
383.918149357585,277.032264168218,0.3704518,515
384.761925107578,275.028296761986,0.2063492,515
384.4,275,0.5,530
384.761925107578,275.028296761986,0,530
292.790368358409,194.263136692404,0.2229548,733
292.790368358409,194.184032715842,0.2923077,734
292.88412121952,194.078560747093,0.3167277,734
293.07162694174,193.893984801782,0.3174603,749
293.07162694174,193.893984801782,0.3174603,749
293.915402691733,193.63030487991,0.3189255,749
293.915402691733,193.63030487991,0.3189255,750
294.993560594501,193.182049012726,0.3211233,764
297.149876400037,192.628321176794,0.3416362,765
300.384350108341,191.995489364299,0.358486,780
304.837611011078,191.441761528367,0.3684982,782
313.603503524888,190.25520187994,0.3736264,795
313.603503524888,190.25520187994,0.3736264,795
325.650746177557,188.541282387768,0.3736264,795
325.650746177557,188.541282387768,0.3736264,796
340.463698232978,186.458211004975,0.3660562,811
340.463698232978,186.458211004975,0.3660562,811
351.198400830103,185.166179387799,0.3157509,811
351.198400830103,185.166179387799,0.3157509,812
360.386181218909,184.085091708121,0.158486,827
360.386181218909,184.085091708121,0,828
413.872188482315,257.572685934019,0.1465202,1170
413.872188482315,257.388109988708,0.1919414,1171
413.872188482315,256.939854121525,0.2495726,1186
413.872188482315,257.282638019959,0.2234432,1186
413.872188482315,257.282638019959,0.2234432,1186
413.872188482315,256.939854121525,0.2495726,1187
