X,Y,Pressure,Time
393.434064760277,154.895724356822,0.2500611,0
393.527817621387,154.711148411512,0.2891331,14
393.527817621387,154.790252388073,0.2844933,14
393.762199774163,154.262892544328,0.2986569,30
393.762199774163,154.262892544328,0.2986569,30
394.137211218604,153.419116794336,0.3264957,30
394.652851954711,151.968877224036,0.3477412,30
394.137211218604,153.419116794336,0.3264957,31
394.652851954711,151.968877224036,0.3477412,31
395.449751274148,149.885805841243,0.3653236,46
395.449751274148,149.885805841243,0.3653236,46
396.152897732475,147.328110599078,0.3821734,46
396.762291329691,144.058479567858,0.3973138,46
397.371684926908,140.156016724143,0.415873,46
396.152897732475,147.328110599078,0.3821734,61
396.762291329691,144.058479567858,0.3973138,61
397.371684926908,140.156016724143,0.415873,61
397.699819940794,135.594354075747,0.4420024,77
397.699819940794,135.594354075747,0.4420024,77
397.887325663015,127.789428388318,0.4669109,77
397.887325663015,127.789428388318,0.4669109,78
396.762291329691,118.586999114963,0.4840049,93
393.012176885281,109.147257911924,0.4979243,95
387.293252357555,100.683132419813,0.5155067,108
389.215186010315,103.056251716666,0.5089133,108
389.215186010315,103.056251716666,0.5089133,108
387.293252357555,100.683132419813,0.5155067,109
383.355632190924,97.7826532792138,0.5343102,124
385.230689413129,98.9428449354533,0.5184371,124
385.230689413129,98.9428449354533,0.5184371,124
383.355632190924,97.7826532792138,0.5343102,125
375.246009704886,94.8558061464278,0.5770452,139
379.277382732627,95.5941099276711,0.554823,139
379.277382732627,95.5941099276711,0.554823,139
375.246009704886,94.8558061464278,0.5770452,140
367.558275093844,96.9652455214087,0.6129426,155
371.214636677145,95.4095339823603,0.5965812,155
371.214636677145,95.4095339823603,0.5965812,155
367.558275093844,96.9652455214087,0.6129426,156
361.323709830012,104.242811365093,0.6275946,171
364.13629566332,99.8657246620075,0.623199,171
364.13629566332,99.8657246620075,0.623199,171
361.323709830012,104.242811365093,0.6275946,172
355.932920316172,127.974004333628,0.6349207,186
357.854853968932,113.682552568133,0.6305251,186
357.854853968932,113.682552568133,0.6305251,186
355.932920316172,127.974004333628,0.6349207,187
355.651661732841,147.169902645955,0.6400489,202
355.651661732841,147.169902645955,0.6400489,202
356.448561052278,161.434986419263,0.6437119,202
356.448561052278,161.434986419263,0.6437119,203
357.948606830042,176.253798028504,0.6481075,218
357.948606830042,176.253798028504,0.6481075,218
359.261146885586,191.810913418989,0.6481075,218
359.261146885586,191.810913418989,0.6481075,219
360.198675496689,207.816284676656,0.6481075,233
360.198675496689,207.816284676656,0.6481075,233
360.808069093905,223.452504043702,0.6481075,233
360.808069093905,223.452504043702,0.6481075,234
361.511215552232,238.376787621693,0.6483517,249
361.511215552232,238.376787621693,0.6483517,249
362.214362010559,251.929935605945,0.6507937,249
363.011261329997,265.113931699576,0.6510379,249
362.214362010559,251.929935605945,0.6507937,250
363.011261329997,265.113931699576,0.6510379,250
363.245643482772,278.218823816645,0.6525031,264
363.245643482772,278.218823816645,0.6525031,264
363.245643482772,291.666499832148,0.6612943,264
363.245643482772,291.666499832148,0.6612943,265
362.214362010559,314.052925199133,0.6818071,280
362.823755607776,304.138560136723,0.6708181,280
362.823755607776,304.138560136723,0.6708181,280
362.214362010559,314.052925199133,0.6818071,281
360.808069093905,327.500601214637,0.6989011,296
361.417462691122,321.515066988128,0.6920635,296
361.417462691122,321.515066988128,0.6920635,296
360.808069093905,327.500601214637,0.6989011,297
360.011169774468,330.058296456801,0.7103785,311
360.292428357799,329.135416730247,0.7052503,311
360.292428357799,329.135416730247,0.7052503,311
360.011169774468,330.058296456801,0.7103785,312
