X,Y,Pressure,Time
607.471846675008,145.693295083468,0.1589744,0
607.378093813898,147.802734458449,0.2046398,1
607.659352397229,150.78231757561,0.2197802,15
607.659352397229,150.78231757561,0.2197802,15
609.065645313883,160.063850825526,0.2336996,15
609.065645313883,160.063850825526,0.2336996,16
612.206366161077,173.537894833216,0.2520147,31
612.206366161077,173.537894833216,0.2520147,31
615.675222022156,189.727842036195,0.2666667,31
615.675222022156,189.727842036195,0.2666667,32
618.065919980468,200.907870723594,0.2835165,47
620.409741508225,212.008795434431,0.3064713,62
620.409741508225,212.008795434431,0.3064713,62
622.847315897092,222.635096285897,0.3245421,62
625.238013855403,232.022101504563,0.3379731,62
622.847315897092,222.635096285897,0.3245421,63
625.238013855403,232.022101504563,0.3379731,63
627.159947508164,239.45787530137,0.3501832,77
627.159947508164,239.45787530137,0.3501832,77
628.284981841487,245.548881496628,0.354823,77
628.284981841487,245.548881496628,0.354823,78
628.800622577593,247.922000793481,0.3565324,93
628.800622577593,247.922000793481,0.3565324,93
629.3162633137,249.925968199713,0.3565324,93
629.3162633137,249.925968199713,0.3565324,94
629.691274758141,251.745359660634,0.3521368,109
630.394421216468,255.014990691855,0.3367521,110
630.910061952574,257.282638019959,0.2979243,124
630.910061952574,257.282638019959,0.2979243,124
631.191320535905,258.653773613697,0.1794872,124
631.191320535905,258.653773613697,0.1794872,125
630.8,259,0.5,140
631.191320535905,258.653773613697,0,140
701.552842799158,135.515250099185,0.1594628,438
701.552842799158,135.436146122623,0.2224664,452
701.552842799158,135.436146122623,0.2547009,452
701.552842799158,135.330674153874,0.2818071,468
701.552842799158,135.330674153874,0.2818071,468
701.552842799158,135.330674153874,0.3111111,468
701.552842799158,135.330674153874,0.3111111,469
701.552842799158,135.330674153874,0.3435898,484
701.552842799158,135.330674153874,0.3435898,484
701.646595660268,135.699826044496,0.3675214,484
701.646595660268,135.699826044496,0.3675214,485
701.974730674154,136.886385692923,0.3894994,499
701.974730674154,136.886385692923,0.3894994,499
702.865382854701,139.602288888211,0.421978,499
702.865382854701,139.602288888211,0.421978,500
704.881069368572,146.695278786584,0.4534799,515
704.881069368572,146.695278786584,0.4534799,515
708.537430951872,159.246443067721,0.4798535,515
708.537430951872,159.246443067721,0.4798535,516
713.459456160161,175.884646137883,0.5052503,531
716.787682729576,187.987554551836,0.5208791,533
719.225257118442,199.457631153294,0.5257632,546
719.225257118442,199.457631153294,0.5257632,546
721.240943632313,210.637659840693,0.5260074,546
721.240943632313,210.637659840693,0.5260074,547
722.975371562853,220.552024903104,0.5260074,562
724.897305215613,229.385302285836,0.5150183,563
726.303598132267,235.660884426405,0.4864469,577
726.303598132267,235.660884426405,0.4864469,577
727.100497451704,237.480275887326,0.4410256,577
728.038026062807,238.745939512314,0.3721612,577
727.100497451704,237.480275887326,0.4410256,578
728.038026062807,238.745939512314,0.3721612,578
731.975646229438,240.459859004486,0.2417582,593
731.6,240.6,0.5,609
731.975646229438,240.459859004486,0,609
811.478072450941,126.787444685202,0.1391941,860
811.478072450941,126.787444685202,0.2837607,874
811.571825312052,126.681972716453,0.3374847,874
811.571825312052,126.681972716453,0.3643468,890
811.571825312052,126.681972716453,0.3643468,890
811.899960325938,126.602868739891,0.3814408,890
811.899960325938,126.602868739891,0.3814408,891
812.181218909269,126.681972716453,0.4119658,906
812.181218909269,126.681972716453,0.4119658,906
812.696859645375,126.972020630512,0.4529915,906
812.696859645375,126.972020630512,0.4529915,907
813.493758964812,127.789428388318,0.4884005,921
813.493758964812,127.789428388318,0.4884005,921
814.946928312021,129.793395794549,0.5233212,921
814.946928312021,129.793395794549,0.5233212,922
816.962614825892,133.616754661702,0.5606838,937
821.275246436964,143.056495864742,0.5936508,938
827.556688131352,158.613611255226,0.6261294,938
834.541276284066,177.176677755058,0.6478633,953
838.150761436811,189.912417981506,0.6544567,968
838.150761436811,189.912417981506,0.6544567,968
841.291482284005,201.356126590777,0.6547009,968
843.213415936766,211.903323465682,0.6547009,968
841.291482284005,201.356126590777,0.6547009,969
843.213415936766,211.903323465682,0.6547009,969
844.525955992309,220.631128879666,0.6478633,984
844.525955992309,220.631128879666,0.6478633,984
845.322855311747,227.724118778039,0.6114774,984
