X,Y,Pressure,Time
360.901821955016,89.5031037324137,0.2417582,0
359.870540482803,89.1339518417921,0.2864469,1
356.964201788385,88.3165440839869,0.3667888,15
358.979888302255,88.8702719199194,0.3194139,15
358.979888302255,88.8702719199194,0.3194139,15
356.964201788385,88.3165440839869,0.3667888,16
354.620380260628,88.0528641621143,0.4205128,30
352.417188024537,88.0528641621143,0.4744811,31
348.24518570513,89.2130558183538,0.5516484,46
350.307748649556,88.3956480605487,0.5177045,46
350.307748649556,88.3956480605487,0.5177045,46
348.24518570513,89.2130558183538,0.5516484,47
344.916959135716,93.5110385448775,0.5948718,62
346.463881344035,90.7687673574023,0.5765568,62
346.463881344035,90.7687673574023,0.5765568,62
344.916959135716,93.5110385448775,0.5948718,63
343.510666219062,100.604028443251,0.6078144,77
343.510666219062,100.604028443251,0.6078144,77
343.932554094058,113.234296700949,0.6239316,77
343.932554094058,113.234296700949,0.6239316,78
346.651387066256,129.318771935179,0.6466423,93
349.698355052339,139.892336802271,0.6673993,108
353.729728080081,148.804718161565,0.6825397,108
358.370494705039,155.423084200568,0.6952381,108
361.417462691122,157.163371684927,0.7040293,124
361.417462691122,157.163371684927,0.7040293,124
371.402142399365,160.617578661458,0.7081807,124
371.402142399365,160.617578661458,0.7081807,125
379.089877010407,160.063850825526,0.7103785,140
379.089877010407,160.063850825526,0.7103785,140
386.543229468673,157.532523575549,0.7133089,140
386.543229468673,157.532523575549,0.7133089,141
392.63716544084,152.70718100528,0.7162393,155
392.63716544084,152.70718100528,0.7162393,155
398.074831385235,145.614191106906,0.7201465,155
398.074831385235,145.614191106906,0.7201465,156
402.621845149083,136.438129825739,0.7238095,171
402.621845149083,136.438129825739,0.7238095,171
406.79384746849,126.049140903958,0.7264957,171
409.090792565691,115.686519974364,0.7267399,171
406.79384746849,126.049140903958,0.7264957,172
409.090792565691,115.686519974364,0.7267399,172
408.481398968474,94.9612781151768,0.7184371,187
409.887691885128,105.403003021332,0.7267399,187
409.887691885128,105.403003021332,0.7267399,187
408.481398968474,94.9612781151768,0.7184371,188
404.871913815729,83.9394573809015,0.7030525,202
399.293618579669,72.6803247169408,0.6864469,203
391.605883968627,60.6565202795495,0.6547009,218
393.762199774163,63.1087435529649,0.6681319,218
393.762199774163,63.1087435529649,0.6681319,218
391.605883968627,60.6565202795495,0.6547009,219
386.965117343669,58.2042970061342,0.6517705,233
389.496444593646,59.1271767326884,0.6517705,233
389.496444593646,59.1271767326884,0.6517705,233
386.965117343669,58.2042970061342,0.6517705,234
373.933469649342,57.8351451155125,0.6356533,249
382.230597857601,56.7540574358348,0.6422467,249
382.230597857601,56.7540574358348,0.6422467,249
