X,Y,Pressure,Time
344.026306955168,113.972600482192,0.1418803,0
344.120059816279,114.051704458754,0.1794872,14
344.541947691275,114.051704458754,0.1894994,14
345.151341288491,114.130808435316,0.1934066,30
345.151341288491,114.130808435316,0.1934066,30
345.948240607929,114.315384380627,0.2029304,30
345.948240607929,114.315384380627,0.2029304,31
346.745139927366,114.499960325938,0.2249084,46
346.745139927366,114.499960325938,0.2249084,46
347.682668538469,114.605432294687,0.2576313,46
347.682668538469,114.605432294687,0.2576313,47
348.479567857906,114.605432294687,0.2930403,61
348.479567857906,114.605432294687,0.2930403,61
349.463972899564,114.684536271249,0.3179487,61
349.463972899564,114.684536271249,0.3179487,62
350.589007232887,114.684536271249,0.3418804,77
350.589007232887,114.684536271249,0.3418804,77
351.90154728843,114.790008239998,0.3736264,77
353.54222235786,114.869112216559,0.392674,77
351.90154728843,114.790008239998,0.3736264,78
353.54222235786,114.869112216559,0.392674,78
355.46415601062,114.869112216559,0.4100122,93
355.46415601062,114.869112216559,0.4100122,93
357.479842524491,114.869112216559,0.4290598,93
357.479842524491,114.869112216559,0.4290598,94
359.776787621693,114.869112216559,0.4388278,108
359.776787621693,114.869112216559,0.4388278,108
362.214362010559,114.869112216559,0.4481075,108
362.214362010559,114.869112216559,0.4481075,109
364.933194982757,114.790008239998,0.4576313,124
364.933194982757,114.790008239998,0.4576313,124
367.79265724662,114.684536271249,0.4652015,124
367.79265724662,114.684536271249,0.4652015,125
370.792748802148,114.499960325938,0.4725275,140
374.120975371563,114.236280404065,0.4813187,140
377.449201940977,113.972600482192,0.4864469,155
377.449201940977,113.972600482192,0.4864469,155
381.105563524278,113.603448591571,0.4920635,155
381.105563524278,113.603448591571,0.4920635,156
384.761925107578,113.155192724387,0.4971917,171
384.761925107578,113.155192724387,0.4971917,171
388.277657399213,112.680568865017,0.5023199,171
388.277657399213,112.680568865017,0.5023199,172
391.840266121403,112.232312997833,0.5091575,186
391.840266121403,112.232312997833,0.5091575,186
394.934110538041,111.863161107212,0.5155067,186
394.934110538041,111.863161107212,0.5155067,187
398.168584246345,111.49400921659,0.5213675,202
398.168584246345,111.49400921659,0.5213675,202
401.309305093539,111.045753349406,0.5264958,202
