Frame id,timestamp,hands,fingers,tools,gestures,handType,handID,handPalmPosition,pitch,roll,yaw,armDirection,wristPosition,elbowPosition,ToolID,ToolTipPosition,ToolDirection,GestureID,GestureType,GestureCircleClockwiseness,GestureCircleSweptAngle,GestureCircleProgress,GestureCircleRadius,GestureStateNames,SwipePosition,SwipeDirection,SwipeSpeed,KeytapPosition,KeytapDirection,ScreentapPosition,ScreentapDirection,ThumbID,ThumbLength,ThumbWidth,IndexID,IndexLength,IndexWidth,MiddleID,MiddleLength,MiddleWidth,RingID,RingLength,RingWidth,PinkyID,PinkyLength,PinkyWidth,ThumbMetacarpalStart,ThumbMetacarpalEnd,ThumbMetacarpalDirection,ThumbProximalStart,ThumbProximalEnd,ThumbProximalDirection,ThumbIntermediateStart,ThumbIntermediateEnd,ThumbIntermediateDirection,ThumbDistalStart,ThumbDistalEnd,ThumbDistalDirection,IndexMetacarpalStart,IndexMetacarpalEnd,IndexMetacarpalDirection,IndexProximalStart,IndexProximalEnd,IndexProximalDirection,IndexIntermediateStart,IndexIntermediateEnd,IndexIntermediateDirection,IndexDistalStart,IndexDistalEnd,IndexDistalDirection,MiddleMetacarpalStart,MiddleMetacarpalEnd,MiddleMetacarpalDirection,MiddleProximalStart,MiddleProximalEnd,MiddleProximalDirection,MiddleIntermediateStart,MiddleIntermediateEnd,MiddleIntermediateDirection,MiddleDistalStart,MiddleDistalEnd,MiddleDistalDirection,RingMetacarpalStart,RingMetacarpalEnd,RingMetacarpalDirection,RingProximalStart,RingProximalEnd,RingProximalDirection,RingIntermediateStart,RingIntermediateEnd,RingIntermediateDirection,RingDistalStart,RingDistalEnd,RingDistalDirection,PinkyMetacarpalStart,PinkyMetacarpalEnd,PinkyMetacarpalDirection,PinkyProximalStart,PinkyProximalEnd,PinkyProximalDirection,PinkyIntermediateStart,PinkyIntermediateEnd,PinkyIntermediateDirection,PinkyDistalStart,PinkyDistalEnd,PinkyDistalDirection
174519,3661547298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174520,3661565152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174521,3661582006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174522,3661599361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174523,3661617233,1,5,0,0,Left hand,365,"(-237.899, 215.532, 153.593)",40.14248729631731,110.50292028641479,-29.360910622195888,"(<Leap.Vector; proxy of <Swig Object of type 'Leap::Vector *' at 0x0000000004E7C960> >,)","(-222.337, 170.115, 201.535)","(-343.233, 101.013, 405.126)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650,47.61077880859375,18.49933624267578,3651,53.723453521728516,17.67056655883789,3652,61.213565826416016,17.35484504699707,3653,58.85847473144531,16.51423454284668,3654,46.14395523071289,14.669233322143555,"(-213.796, 200.411, 201.979)","(-213.796, 200.411, 201.979)","(0, 0, 0)","(-213.796, 200.411, 201.979)","(-216.415, 241.678, 182.751)","(0.0574296, -0.904933, 0.42166)","(-216.415, 241.678, 182.751)","(-214.383, 264.305, 161.441)","(-0.0652105, -0.726427, 0.684143)","(-214.383, 264.305, 161.441)","(-210.594, 274.401, 142.98)","(-0.177245, -0.472198, 0.863489)","(-233.177, 194.727, 194.169)","(-251.148, 245.08, 153.442)","(0.267396, -0.749198, 0.605971)","(-251.148, 245.08, 153.442)","(-245.913, 276.164, 130.057)","(-0.133388, -0.791966, 0.595817)","(-245.913, 276.164, 130.057)","(-227.178, 285.829, 123.487)","(-0.848447, -0.43771, 0.29757)","(-227.178, 285.829, 123.487)","(-211.755, 284.269, 125.303)","(-0.98817, 0.0999258, -0.11634)","(-234.393, 187.868, 185.337)","(-250.855, 229.781, 140.23)","(0.258293, -0.657598, 0.707707)","(-250.855, 229.781, 140.23)","(-223.099, 259.585, 123.491)","(-0.630345, -0.676867, 0.380154)","(-223.099, 259.585, 123.491)","(-199.858, 255.057, 134.176)","(-0.894671, 0.174328, -0.411307)","(-199.858, 255.057, 134.176)","(-191.365, 244.955, 145.156)","(-0.494664, 0.588403, -0.639601)","(-232.704, 180.625, 176.931)","(-246.41, 211.717, 130.887)","(0.239523, -0.543333, 0.804623)","(-246.41, 211.717, 130.887)","(-219.24, 238.293, 116.004)","(-0.665659, -0.651103, 0.36464)","(-219.24, 238.293, 116.004)","(-198.53, 234.998, 130.169)","(-0.818366, 0.130207, -0.559753)","(-198.53, 234.998, 130.169)","(-192.539, 225.776, 143.223)","(-0.350992, 0.540285, -0.764785)","(-224.478, 173.765, 169.562)","(-237.994, 195.768, 123.31)","(0.255169, -0.415364, 0.873133)","(-237.994, 195.768, 123.31)","(-219.905, 219.583, 111.103)","(-0.56002, -0.737275, 0.377892)","(-219.905, 219.583, 111.103)","(-205.982, 220.138, 122.288)","(-0.779218, -0.0310703, -0.625983)","(-205.982, 220.138, 122.288)","(-200.605, 212.923, 135.21)","(-0.341451, 0.458237, -0.820628)"
174527,3661686067,1,5,0,0,Left hand,365,"(-258.725, 232.135, 139.293)",35.36196270834239,93.02111920359721,-21.01399417973255,"(<Leap.Vector; proxy of <Swig Object of type 'Leap::Vector *' at 0x0000000004E7C720> >,)","(-249.829, 187.848, 191.551)","(-350.21, 65.7102, 380.881)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650,48.610572814941406,19.064687728881836,3651,54.85160827636719,18.210590362548828,3652,62.49900817871094,17.88521957397461,3653,60.09446334838867,17.018918991088867,3654,47.112945556640625,15.117534637451172,"(-234.749, 219.336, 188.408)","(-234.749, 219.336, 188.408)","(0, 0, 0)","(-234.749, 219.336, 188.408)","(-241.079, 261.608, 172.516)","(0.138818, -0.926977, 0.348486)","(-241.079, 261.608, 172.516)","(-242.104, 281.989, 148.124)","(0.0322381, -0.640842, 0.766996)","(-242.104, 281.989, 148.124)","(-241.631, 291.691, 128.575)","(-0.0216867, -0.444456, 0.895538)","(-255.573, 217.714, 182.695)","(-264.169, 263.683, 134.425)","(0.127896, -0.683976, 0.718206)","(-264.169, 263.683, 134.425)","(-275.419, 277.344, 98.4719)","(0.280747, -0.340908, 0.897197)","(-275.419, 277.344, 98.4719)","(-278.46, 284.871, 77.4396)","(0.134871, -0.333859, 0.932925)","(-278.46, 284.871, 77.4396)","(-278.38, 289.976, 62.3434)","(-0.00497127, -0.32036, 0.947283)","(-259.271, 210.066, 175.321)","(-268.917, 246.898, 124.206)","(0.151337, -0.577875, 0.801971)","(-268.917, 246.898, 124.206)","(-280.817, 264.271, 84.4849)","(0.26469, -0.386436, 0.883519)","(-280.817, 264.271, 84.4849)","(-283.02, 274.996, 60.3266)","(0.0830688, -0.404348, 0.910825)","(-283.02, 274.996, 60.3266)","(-281.74, 282.161, 44.3812)","(-0.0730299, -0.408762, 0.909714)","(-260.223, 201.365, 168.296)","(-269.988, 227.029, 118.09)","(0.170643, -0.448469, 0.877358)","(-269.988, 227.029, 118.09)","(-279.755, 245.51, 82.0372)","(0.23435, -0.443465, 0.865112)","(-279.755, 245.51, 82.0372)","(-280.433, 257.752, 59.2933)","(0.0262331, -0.473814, 0.880234)","(-280.433, 257.752, 59.2933)","(-277.908, 266.17, 44.2439)","(-0.144845, -0.483001, 0.863557)","(-254.682, 191.491, 161.906)","(-266.542, 208.422, 113.134)","(0.223899, -0.319632, 0.920709)","(-266.542, 208.422, 113.134)","(-274.486, 223.63, 84.9677)","(0.240852, -0.4611, 0.854036)","(-274.486, 223.63, 84.9677)","(-274.464, 233.254, 69.47)","(-0.00117934, -0.527576, 0.849507)","(-274.464, 233.254, 69.47)","(-270.526, 242.272, 56.756)","(-0.244929, -0.560922, 0.790807)"
174529,3661720790,1,5,0,0,Left hand,365,"(-266.705, 232.389, 125.106)",29.408387267670832,87.89638722838163,-19.805692720318007,"(<Leap.Vector; proxy of <Swig Object of type 'Leap::Vector *' at 0x0000000004E7C810> >,)","(-257.375, 192.663, 181.177)","(-340.475, 57.3382, 369.913)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650,48.610572814941406,19.064687728881836,3651,54.85160827636719,18.210590362548828,3652,62.49900817871094,17.88521957397461,3653,60.09446334838867,17.018918991088867,3654,47.112945556640625,15.117534637451172,"(-241.75, 224.452, 174.756)","(-241.75, 224.452, 174.756)","(0, 0, 0)","(-241.75, 224.452, 174.756)","(-248.063, 265.808, 156.608)","(0.138451, -0.906894, 0.397963)","(-248.063, 265.808, 156.608)","(-250.063, 285.152, 131.444)","(0.0628886, -0.608244, 0.791255)","(-250.063, 285.152, 131.444)","(-250.536, 294.198, 111.584)","(0.0216601, -0.41442, 0.909828)","(-262.797, 223.14, 169.836)","(-270.921, 263.348, 116.597)","(0.120876, -0.598248, 0.792142)","(-270.921, 263.348, 116.597)","(-291.427, 272.325, 83.359)","(0.511713, -0.224009, 0.829439)","(-291.427, 272.325, 83.359)","(-302.963, 277.375, 64.6597)","(0.511714, -0.224009, 0.829439)","(-302.963, 277.375, 64.6597)","(-310.086, 280.868, 50.8385)","(0.446965, -0.219207, 0.867278)","(-267.06, 214.847, 163.544)","(-276.721, 245.702, 108.617)","(0.151591, -0.484097, 0.861783)","(-276.721, 245.702, 108.617)","(-297.188, 256.8, 70.1568)","(0.455234, -0.24687, 0.855463)","(-297.188, 256.8, 70.1568)","(-307.674, 263.518, 46.7385)","(0.395337, -0.253281, 0.882926)","(-307.674, 263.518, 46.7385)","(-313.232, 268.072, 30.7511)","(0.317109, -0.259798, 0.912111)","(-268.615, 205.421, 157.653)","(-278.854, 225.315, 104.984)","(0.178925, -0.347645, 0.920396)","(-278.854, 225.315, 104.984)","(-296.135, 239.053, 69.6372)","(0.41467, -0.329646, 0.848164)","(-296.135, 239.053, 69.6372)","(-304.871, 247.944, 47.0042)","(0.338123, -0.344099, 0.875938)","(-304.871, 247.944, 47.0042)","(-309.211, 254.176, 31.3184)","(0.248986, -0.357581, 0.900079)","(-263.717, 194.602, 152.362)","(-276.383, 206.107, 102.229)","(0.23911, -0.217197, 0.946389)","(-276.383, 206.107, 102.229)","(-290.08, 217.225, 74.3636)","(0.415323, -0.337094, 0.844911)","(-290.08, 217.225, 74.3636)","(-295.177, 224.197, 58.2941)","(0.279357, -0.38217, 0.880855)","(-295.177, 224.197, 58.2941)","(-296.819, 231.054, 43.8454)","(0.102126, -0.4265, 0.898704)"
174530,3661738483,1,5,0,0,Left hand,365,"(-269.006, 230.081, 117.007)",25.863734198017028,84.93140890525865,-19.850614875013548,"(<Leap.Vector; proxy of <Swig Object of type 'Leap::Vector *' at 0x0000000004EF2E40> >,)","(-259.081, 193.474, 175.126)","(-337.723, 55.783, 364.061)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650,48.610572814941406,19.064687728881836,3651,54.85160827636719,18.210590362548828,3652,62.49900817871094,17.88521957397461,3653,60.09446334838867,17.018918991088867,3654,47.112945556640625,15.117534637451172,"(-243.034, 225.121, 166.523)","(-243.034, 225.121, 166.523)","(0, 0, 0)","(-243.034, 225.121, 166.523)","(-249.641, 265.68, 146.752)","(0.144888, -0.889402, 0.433557)","(-249.641, 265.68, 146.752)","(-252.515, 284.533, 121.302)","(0.090357, -0.592815, 0.800254)","(-252.515, 284.533, 121.302)","(-253.786, 293.489, 101.435)","(0.0582076, -0.410297, 0.910092)","(-264.219, 223.964, 162.188)","(-272.739, 260.444, 106.387)","(0.126766, -0.542781, 0.830252)","(-272.739, 260.444, 106.387)","(-296.573, 267.868, 75.0402)","(0.594775, -0.18527, 0.782252)","(-296.573, 267.868, 75.0402)","(-309.982, 272.045, 57.4047)","(0.594775, -0.18527, 0.782251)","(-309.982, 272.045, 57.4047)","(-318.833, 274.916, 44.467)","(0.555387, -0.180167, 0.811841)","(-268.816, 215.347, 156.607)","(-279.121, 242.416, 99.8326)","(0.16169, -0.424709, 0.890774)","(-279.121, 242.416, 99.8326)","(-302.298, 250.101, 62.0832)","(0.515508, -0.170946, 0.83966)","(-302.298, 250.101, 62.0832)","(-314.868, 254.698, 39.1844)","(0.473934, -0.173303, 0.863338)","(-314.868, 254.698, 39.1844)","(-321.93, 257.789, 23.4427)","(0.402908, -0.176325, 0.898095)","(-270.723, 205.564, 151.448)","(-281.794, 221.879, 97.7271)","(0.193463, -0.285107, 0.938769)","(-281.794, 221.879, 97.7271)","(-301.109, 232.338, 62.3119)","(0.46349, -0.250981, 0.849815)","(-301.109, 232.338, 62.3119)","(-311.543, 239.056, 39.6483)","(0.403799, -0.260004, 0.877123)","(-311.543, 239.056, 39.6483)","(-316.791, 243.804, 23.7229)","(0.301182, -0.272419, 0.913826)","(-266.196, 194.28, 146.84)","(-279.817, 202.47, 96.3089)","(0.257142, -0.154609, 0.953926)","(-279.817, 202.47, 96.3089)","(-294.765, 210.839, 68.1266)","(0.453237, -0.253754, 0.854508)","(-294.765, 210.839, 68.1266)","(-301.149, 216.046, 51.8495)","(0.349917, -0.285434, 0.892236)","(-301.149, 216.046, 51.8495)","(-304.365, 221.238, 36.9775)","(0.20006, -0.322943, 0.925032)"
174532,3661772700,1,5,0,0,Left hand,365,"(-271.096, 223.515, 101.351)",20.938587182868105,84.22573424254324,-21.51807239164725,"(<Leap.Vector; proxy of <Swig Object of type 'Leap::Vector *' at 0x0000000004F14AB0> >,)","(-258.638, 191.739, 161.755)","(-331.984, 61.1127, 357.707)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650,48.610572814941406,19.064687728881836,3651,54.85160827636719,18.210590362548828,3652,62.49900817871094,17.88521957397461,3653,60.09446334838867,17.018918991088867,3654,47.112945556640625,15.117534637451172,"(-243.484, 223.265, 150.222)","(-243.484, 223.265, 150.222)","(0, 0, 0)","(-243.484, 223.265, 150.222)","(-251.444, 262.843, 129.016)","(0.174571, -0.867913, 0.465029)","(-251.444, 262.843, 129.016)","(-255.725, 281.987, 103.985)","(0.134608, -0.601977, 0.787086)","(-255.725, 281.987, 103.985)","(-257.952, 290.878, 84.173)","(0.101993, -0.407281, 0.90759)","(-264.758, 221.285, 146.699)","(-275.905, 252.8, 88.3927)","(0.165857, -0.468903, 0.867538)","(-275.905, 252.8, 88.3927)","(-304.625, 257.714, 60.8826)","(0.716703, -0.122635, 0.686511)","(-304.625, 257.714, 60.8826)","(-320.783, 260.479, 45.4055)","(0.716703, -0.122635, 0.686511)","(-320.783, 260.479, 45.4055)","(-331.768, 262.358, 34.0141)","(0.68931, -0.117882, 0.714811)","(-269.312, 212.134, 142.004)","(-282.042, 234.153, 83.5616)","(0.199725, -0.345465, 0.916932)","(-282.042, 234.153, 83.5616)","(-308.819, 238.379, 47.6961)","(0.595611, -0.0939977, 0.797754)","(-308.819, 238.379, 47.6961)","(-323.138, 240.934, 25.5162)","(0.53984, -0.0963311, 0.836238)","(-323.138, 240.934, 25.5162)","(-331.338, 242.662, 10.1215)","(0.467839, -0.0985943, 0.878297)","(-271.137, 201.917, 137.734)","(-284.271, 213.458, 83.246)","(0.229525, -0.201689, 0.952176)","(-284.271, 213.458, 83.246)","(-305.673, 219.336, 47.9736)","(0.513554, -0.141037, 0.846387)","(-305.673, 219.336, 47.9736)","(-316.952, 223.243, 25.0572)","(0.436491, -0.151214, 0.88691)","(-316.952, 223.243, 25.0572)","(-323.048, 226.046, 8.97356)","(0.349806, -0.160868, 0.922907)","(-266.479, 190.391, 133.926)","(-281.862, 194.046, 83.3684)","(0.290408, -0.0690142, 0.954411)","(-281.862, 194.046, 83.3684)","(-298.101, 197.791, 54.9078)","(0.49237, -0.113525, 0.862951)","(-298.101, 197.791, 54.9078)","(-305.03, 200.475, 38.2467)","(0.379831, -0.147128, 0.913281)","(-305.03, 200.475, 38.2467)","(-309.138, 203.364, 22.9738)","(0.255476, -0.179704, 0.949968)"
174534,3661807316,1,5,0,0,Left hand,365,"(-269.892, 216.959, 86.4483)",18.485348836450726,85.88462328676314,-22.928989707608025,"(<Leap.Vector; proxy of <Swig Object of type 'Leap::Vector *' at 0x0000000004F21720> >,)","(-255.554, 187.753, 147.661)","(-328.625, 65.7937, 349.222)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650,48.610572814941406,19.064687728881836,3651,54.85160827636719,18.210590362548828,3652,62.49900817871094,17.88521957397461,3653,60.09446334838867,17.018918991088867,3654,47.112945556640625,15.117534637451172,"(-241.58, 219.327, 134.86)","(-241.58, 219.327, 134.86)","(0, 0, 0)","(-241.58, 219.327, 134.86)","(-250.822, 258.704, 113.799)","(0.202671, -0.863496, 0.461843)","(-250.822, 258.704, 113.799)","(-256.04, 278.801, 89.7107)","(0.164085, -0.631936, 0.757452)","(-256.04, 278.801, 89.7107)","(-258.928, 288.906, 70.5782)","(0.13229, -0.462944, 0.87646)","(-262.8, 216.349, 131.735)","(-276.133, 245.617, 72.7208)","(0.198383, -0.435473, 0.87807)","(-276.133, 245.617, 72.7208)","(-306.528, 248.677, 46.7859)","(0.758485, -0.0763648, 0.647201)","(-306.528, 248.677, 46.7859)","(-323.627, 250.398, 32.1951)","(0.758484, -0.0763654, 0.647201)","(-323.627, 250.398, 32.1951)","(-334.93, 251.486, 21.0128)","(0.709211, -0.0682324, 0.701687)","(-267.029, 206.878, 127.381)","(-281.541, 226.592, 68.5328)","(0.227684, -0.309303, 0.923305)","(-281.541, 226.592, 68.5328)","(-308.245, 229.785, 32.5062)","(0.593981, -0.0710162, 0.801339)","(-308.245, 229.785, 32.5062)","(-321.637, 231.837, 9.70407)","(0.504915, -0.0773561, 0.859696)","(-321.637, 231.837, 9.70407)","(-329.255, 233.265, -6.01698)","(0.434621, -0.0815177, 0.896917)","(-268.479, 196.47, 123.44)","(-282.891, 205.821, 68.8553)","(0.251846, -0.163414, 0.953871)","(-282.891, 205.821, 68.8553)","(-303.737, 210.172, 33.0326)","(0.500206, -0.104386, 0.859592)","(-303.737, 210.172, 33.0326)","(-313.812, 213.299, 9.44577)","(0.389933, -0.121023, 0.912856)","(-313.812, 213.299, 9.44577)","(-318.588, 215.665, -7.14629)","(0.274059, -0.135769, 0.952081)","(-263.391, 185.042, 119.895)","(-279.656, 186.541, 69.5043)","(0.30705, -0.0282836, 0.951273)","(-279.656, 186.541, 69.5043)","(-295.384, 188.3, 40.5691)","(0.476895, -0.0533404, 0.87734)","(-295.384, 188.3, 40.5691)","(-301.829, 189.996, 23.5868)","(0.353276, -0.0929615, 0.930889)","(-301.829, 189.996, 23.5868)","(-305.719, 192.012, 8.11812)","(0.241974, -0.12541, 0.962144)"
174535,3661824669,1,5,0,0,Left hand,365,"(-268.865, 213.723, 79.7682)",17.419258747405024,86.96589688651102,-23.30591540890225,"(<Leap.Vector; proxy of <Swig Object of type 'Leap::Vector *' at 0x0000000004F2F360> >,)","(-253.932, 185.523, 141.279)","(-327.616, 65.8111, 343.96)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650,48.610572814941406,19.064687728881836,3651,54.85160827636719,18.210590362548828,3652,62.49900817871094,17.88521957397461,3653,60.09446334838867,17.018918991088867,3654,47.112945556640625,15.117534637451172,"(-240.556, 217.223, 128.113)","(-240.556, 217.223, 128.113)","(0, 0, 0)","(-240.556, 217.223, 128.113)","(-250.906, 256.244, 106.905)","(0.226955, -0.855687, 0.465072)","(-250.906, 256.244, 106.905)","(-256.76, 276.112, 82.7725)","(0.184106, -0.624718, 0.758836)","(-256.76, 276.112, 82.7725)","(-260.058, 286.313, 63.7575)","(0.151051, -0.467347, 0.871074)","(-261.705, 213.722, 125.049)","(-275.788, 242.092, 65.7705)","(0.209545, -0.422115, 0.881992)","(-275.788, 242.092, 65.7705)","(-305.79, 244.645, 39.3288)","(0.748693, -0.0636962, 0.65985)","(-305.79, 244.645, 39.3288)","(-321.431, 245.909, 23.1421)","(0.693791, -0.0560699, 0.71799)","(-321.431, 245.909, 23.1421)","(-331.685, 246.694, 10.9682)","(0.643436, -0.0492829, 0.763912)","(-265.717, 204.113, 120.793)","(-280.757, 222.907, 61.7765)","(0.235958, -0.294861, 0.925949)","(-280.757, 222.907, 61.7765)","(-306.521, 225.891, 25.0544)","(0.573075, -0.0663892, 0.816809)","(-306.521, 225.891, 25.0544)","(-319.558, 227.85, 2.03902)","(0.491515, -0.0738382, 0.867733)","(-319.558, 227.85, 2.03902)","(-327.237, 229.22, -13.6575)","(0.438106, -0.0781539, 0.895519)","(-266.93, 193.636, 116.956)","(-281.623, 202.114, 62.3038)","(0.256756, -0.148157, 0.955053)","(-281.623, 202.114, 62.3038)","(-301.85, 206.153, 26.0922)","(0.485365, -0.0969053, 0.868925)","(-301.85, 206.153, 26.0922)","(-311.93, 209.074, 2.48109)","(0.390125, -0.11306, 0.913794)","(-311.93, 209.074, 2.48109)","(-317.07, 211.293, -14.0224)","(0.294943, -0.127304, 0.946996)","(-261.581, 182.296, 113.516)","(-277.939, 182.922, 63.1364)","(0.308797, -0.0118107, 0.951055)","(-277.939, 182.922, 63.1364)","(-293.401, 184.314, 34.038)","(0.468814, -0.0422144, 0.882287)","(-293.401, 184.314, 34.038)","(-299.841, 185.804, 17.0345)","(0.353004, -0.0816658, 0.932051)","(-299.841, 185.804, 17.0345)","(-303.84, 187.642, 1.57164)","(0.248779, -0.114365, 0.961785)"
174536,3661842011,1,5,0,0,Left hand,365,"(-267.467, 210.656, 73.8341)",16.26448718868801,88.05956044955792,-22.999443109719095,"(<Leap.Vector; proxy of <Swig Object of type 'Leap::Vector *' at 0x0000000004F2FF90> >,)","(-252.561, 183.437, 135.784)","(-326.492, 64.7334, 338.968)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650,48.610572814941406,19.064687728881836,3651,54.85160827636719,18.210590362548828,3652,62.49900817871094,17.88521957397461,3653,60.09446334838867,17.018918991088867,3654,47.112945556640625,15.117534637451172,"(-239.748, 215.284, 122.425)","(-239.748, 215.284, 122.425)","(0, 0, 0)","(-239.748, 215.284, 122.425)","(-250.984, 253.812, 100.772)","(0.246409, -0.844875, 0.474836)","(-250.984, 253.812, 100.772)","(-257.172, 273.165, 76.3066)","(0.194551, -0.608548, 0.769298)","(-257.172, 273.165, 76.3066)","(-260.62, 283.142, 57.1992)","(0.157992, -0.457023, 0.875311)","(-260.777, 211.262, 119.182)","(-274.901, 238.719, 59.4853)","(0.21015, -0.408527, 0.888224)","(-274.901, 238.719, 59.4853)","(-303.808, 241.029, 31.8296)","(0.721372, -0.0576422, 0.690145)","(-303.808, 241.029, 31.8296)","(-318.844, 242.198, 15.0724)","(0.666954, -0.0518668, 0.743292)","(-318.844, 242.198, 15.0724)","(-328.653, 242.939, 2.53455)","(0.615516, -0.0464995, 0.786752)","(-264.522, 201.522, 114.982)","(-279.382, 219.385, 55.6327)","(0.233151, -0.280271, 0.931176)","(-279.382, 219.385, 55.6327)","(-303.695, 221.846, 17.8964)","(0.540805, -0.0547277, 0.839366)","(-303.695, 221.846, 17.8964)","(-316.012, 223.515, -5.53457)","(0.464366, -0.0629244, 0.883405)","(-316.012, 223.515, -5.53457)","(-323.145, 224.716, -21.5005)","(0.406923, -0.0685344, 0.910888)","(-265.451, 190.982, 111.238)","(-279.771, 198.584, 56.3583)","(0.250243, -0.132846, 0.959026)","(-279.771, 198.584, 56.3583)","(-298.819, 202.018, 19.4511)","(0.457052, -0.0823927, 0.885616)","(-298.819, 202.018, 19.4511)","(-308.136, 204.605, -4.50977)","(0.360598, -0.10012, 0.927332)","(-308.136, 204.605, -4.50977)","(-312.718, 206.631, -21.2012)","(0.262941, -0.116258, 0.957782)","(-259.806, 179.737, 107.965)","(-275.653, 179.491, 57.4193)","(0.299148, 0.00462901, 0.954195)","(-275.653, 179.491, 57.4193)","(-290.416, 180.408, 27.9417)","(0.447636, -0.0278012, 0.893783)","(-290.416, 180.408, 27.9417)","(-296.339, 181.716, 10.7367)","(0.324689, -0.0716849, 0.9431)","(-296.339, 181.716, 10.7367)","(-299.752, 183.466, -4.87648)","(0.21229, -0.108823, 0.971129)"
