Frame id,timestamp,hands,fingers,tools,gestures,handType,handID,handPalmPosition,pitch,roll,yaw,armDirection,wristPosition,elbowPosition,ToolID,ToolTipPosition,ToolDirection,GestureID,GestureType,GestureCircleClockwiseness,GestureCircleSweptAngle,GestureCircleProgress,GestureCircleRadius,GestureStateNames,SwipePosition,SwipeDirection,SwipeSpeed,KeytapPosition,KeytapDirection,ScreentapPosition,ScreentapDirection,ThumbID,ThumbLength,ThumbWidth,IndexID,IndexLength,IndexWidth,MiddleID,MiddleLength,MiddleWidth,RingID,RingLength,RingWidth,PinkyID,PinkyLength,PinkyWidth,ThumbMetacarpalStart,ThumbMetacarpalEnd,ThumbMetacarpalDirection,ThumbProximalStart,ThumbProximalEnd,ThumbProximalDirection,ThumbIntermediateStart,ThumbIntermediateEnd,ThumbIntermediateDirection,ThumbDistalStart,ThumbDistalEnd,ThumbDistalDirection,IndexMetacarpalStart,IndexMetacarpalEnd,IndexMetacarpalDirection,IndexProximalStart,IndexProximalEnd,IndexProximalDirection,IndexIntermediateStart,IndexIntermediateEnd,IndexIntermediateDirection,IndexDistalStart,IndexDistalEnd,IndexDistalDirection,MiddleMetacarpalStart,MiddleMetacarpalEnd,MiddleMetacarpalDirection,MiddleProximalStart,MiddleProximalEnd,MiddleProximalDirection,MiddleIntermediateStart,MiddleIntermediateEnd,MiddleIntermediateDirection,MiddleDistalStart,MiddleDistalEnd,MiddleDistalDirection,RingMetacarpalStart,RingMetacarpalEnd,RingMetacarpalDirection,RingProximalStart,RingProximalEnd,RingProximalDirection,RingIntermediateStart,RingIntermediateEnd,RingIntermediateDirection,RingDistalStart,RingDistalEnd,RingDistalDirection,PinkyMetacarpalStart,PinkyMetacarpalEnd,PinkyMetacarpalDirection,PinkyProximalStart,PinkyProximalEnd,PinkyProximalDirection,PinkyIntermediateStart,PinkyIntermediateEnd,PinkyIntermediateDirection,PinkyDistalStart,PinkyDistalEnd,PinkyDistalDirection,GenuineRO,GenuineMA
1127250,13100655432,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127251,13100664144,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127252,13100672751,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127253,13100681461,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127254,13100690212,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127255,13100698804,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127256,13100707518,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127257,13100716163,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127258,13100724858,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127259,13100733535,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127260,13100742238,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127261,13100750853,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127262,13100759527,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127263,13100768182,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127264,13100777073,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127265,13100785545,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127266,13100794373,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127267,13100802860,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127268,13100811672,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127269,13100820193,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127270,13100829020,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127271,13100837567,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127272,13100846364,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127273,13100854886,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127274,13100863584,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127275,13100872239,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127276,13100881029,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127277,13100889580,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127278,13100898370,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127279,13100907008,1,5,0,0,Right hand,130,"(-60.3452, 133.734, 51.0838)",-20.61791662778205,-122.6873290399726,51.97393919020556,"(<Leap.Vector; proxy of <Swig Object of type 'Leap::Vector *' at 0x0000000004F21840> >,)","(-110.198, 136.604, 105.723)","(-68.0316, 57.3252, 359.394)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,51.94174575805664,20.182147979736328,1301,58.6104621887207,19.27798652648925,1302,66.78192138671875,18.93354606628418,1303,64.21260070800781,18.016468048095703,1304,50.34148788452149,16.00363540649414,"(-99.7526, 167.863, 83.2162)","(-99.7526, 167.863, 83.2162)","(0, 0, 0)","(-99.7526, 167.863, 83.2162)","(-53.6616, 179.058, 68.2038)","(-0.926446, -0.225039, 0.301754)","(-53.6616, 179.058, 68.2038)","(-25.0006, 178.893, 49.9486)","(-0.843433, 0.00485406, 0.537213)","(-25.0006, 178.893, 49.9486)","(-8.48666, 174.514, 34.0685)","(-0.707987, 0.187737, 0.680815)","(-84.5025, 151.613, 91.0596)","(-30.6893, 150.239, 41.2749)","(-0.73392, 0.018741, 0.678978)","(-30.6893, 150.239, 41.2749)","(4.04108, 127.031, 31.8607)","(-0.811107, 0.542002, 0.219861)","(4.04108, 127.031, 31.8607)","(23.5802, 113.975, 26.5644)","(-0.811107, 0.542002, 0.219861)","(23.5802, 113.975, 26.5644)","(37.392, 104.745, 22.8205)","(-0.811107, 0.542002, 0.219861)","(-85.949, 139.608, 88.9627)","(-37.7742, 129.399, 39.8712)","(-0.692821, 0.146819, 0.706005)","(-37.7742, 129.399, 39.8712)","(-2.06905, 104.817, 19.1686)","(-0.743256, 0.511711, 0.430956)","(-2.06905, 104.817, 19.1686)","(18.9956, 90.315, 6.95479)","(-0.743255, 0.511711, 0.430956)","(18.9956, 90.315, 6.95479)","(32.9161, 80.7311, -1.1166)","(-0.743256, 0.511711, 0.430956)","(-90.2914, 128.596, 85.8334)","(-50.9299, 110.907, 40.7194)","(-0.63049, 0.283348, 0.722632)","(-50.9299, 110.907, 40.7194)","(-9.57923, 95.8524, 33.9076)","(-0.928605, 0.338073, 0.15297)","(-9.57923, 95.8524, 33.9076)","(16.0588, 86.5184, 29.6842)","(-0.928605, 0.338073, 0.152971)","(16.0588, 86.5184, 29.6842)","(33.3507, 80.223, 26.8357)","(-0.928605, 0.338073, 0.152971)","(-100.412, 120.755, 79.7267)","(-66.667, 96.5411, 39.5431)","(-0.58392, 0.418995, 0.695328)","(-66.667, 96.5411, 39.5431)","(-36.6783, 79.6866, 31.8939)","(-0.850968, 0.478268, 0.217056)","(-36.6783, 79.6866, 31.8939)","(-20.0901, 70.3637, 27.6628)","(-0.850968, 0.478267, 0.217056)","(-20.0901, 70.3637, 27.6628)","(-5.4713, 62.1475, 23.934)","(-0.850968, 0.478268, 0.217056)",0,0
1127285,13100959084,1,5,0,0,Right hand,130,"(-42.8395, 126.111, 39.4294)",-19.383612637893748,62.52584050552059,52.70468064746751,"(<Leap.Vector; proxy of <Swig Object of type 'Leap::Vector *' at 0x0000000004F21CF0> >,)","(-98.189, 146.036, 85.2871)","(-215.987, 99.1206, 322.637)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,55.98540878295898,18.74213409423828,1301,63.17328643798828,17.90248680114746,1302,71.98088836669922,17.58262062072754,1303,69.2115478515625,16.73097801208496,1304,54.26057434082031,14.86176300048828,"(-90.809, 116.73, 76.3229)","(-90.809, 116.73, 76.3229)","(0, 0, 0)","(-90.809, 116.73, 76.3229)","(-42.8452, 104.066, 72.5543)","(-0.96409, 0.254545, 0.075749)","(-42.8452, 104.066, 72.5543)","(-6.5165, 99.5209, 71.5109)","(-0.991862, 0.124088, 0.0284872)","(-6.5165, 99.5209, 71.5109)","(17.6828, 92.9897, 69.5587)","(-0.96254, 0.259782, 0.077653)","(-90.2553, 127.455, 55.2803)","(-32.8623, 98.1134, 20.3316)","(-0.782741, 0.400164, 0.47664)","(-32.8623, 98.1134, 20.3316)","(8.55163, 80.6175, 9.9021)","(-0.897341, 0.379093, 0.225983)","(8.55163, 80.6175, 9.9021)","(30.7389, 70.617, 18.9511)","(-0.854513, 0.385158, -0.348512)","(30.7389, 70.617, 18.9511)","(24.7073, 72.4917, 36.1841)","(0.328626, -0.102142, -0.938921)","(-84.9647, 138.392, 53.554)","(-26.6591, 119.273, 20.8447)","(-0.838517, 0.274969, 0.470406)","(-26.6591, 119.273, 20.8447)","(13.793, 94.6551, 41.7884)","(-0.78125, 0.475435, -0.404486)","(13.793, 94.6551, 41.7884)","(1.3457, 94.0463, 69.6783)","(0.407474, 0.0199295, -0.912999)","(1.3457, 94.0463, 69.6783)","(-12.6521, 97.4676, 83.816)","(0.693402, -0.169477, -0.700337)","(-79.5753, 149.283, 55.0565)","(-24.4506, 141.04, 26.9349)","(-0.882983, 0.132049, 0.45045)","(-24.4506, 141.04, 26.9349)","(12.3037, 118.198, 47.6973)","(-0.765769, 0.475892, -0.43258)","(12.3037, 118.198, 47.6973)","(3.64726, 111.624, 75.3995)","(0.290888, 0.220923, -0.930901)","(3.64726, 111.624, 75.3995)","(-13.6605, 115.322, 84.866)","(0.862324, -0.184246, -0.471647)","(-73.4913, 158.808, 63.6275)","(-22.1002, 159.598, 37.2057)","(-0.88926, -0.0136551, 0.457197)","(-22.1002, 159.598, 37.2057)","(3.89408, 137.344, 53.694)","(-0.684343, 0.585873, -0.434082)","(3.89408, 137.344, 53.694)","(0.360539, 128.576, 72.4582)","(0.168177, 0.417291, -0.893076)","(0.360539, 128.576, 72.4582)","(-16.532, 135.882, 74.4898)","(0.912297, -0.394557, -0.109719)",0,0
1127291,13101028367,1,5,0,0,Right hand,130,"(-41.1145, 122.969, 18.9436)",-25.093934303530432,113.61842232022354,47.02518704100953,"(<Leap.Vector; proxy of <Swig Object of type 'Leap::Vector *' at 0x0000000005019330> >,)","(-92.6801, 148.229, 66.1687)","(-163.278, 147.439, 325.837)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,55.98540878295898,18.74213409423828,1301,63.17328643798828,17.90248680114746,1302,71.98088836669922,17.58262062072754,1303,69.2115478515625,16.73097801208496,1304,54.26057434082031,14.86176300048828,"(-76.0775, 123.673, 69.2159)","(-76.0775, 123.673, 69.2159)","(0, 0, 0)","(-76.0775, 123.673, 69.2159)","(-32.6971, 104.063, 54.7691)","(-0.87196, 0.394159, 0.290386)","(-32.6971, 104.063, 54.7691)","(0.755415, 95.1492, 42.8113)","(-0.913335, 0.243374, 0.326477)","(0.755415, 95.1492, 42.8113)","(23.97, 97.3367, 33.4107)","(-0.923374, -0.0870103, 0.373912)","(-82.7299, 121.551, 46.6467)","(-24.9357, 92.2701, 12.3142)","(-0.788213, 0.399344, 0.468236)","(-24.9357, 92.2701, 12.3142)","(19.009, 83.9618, 0.920182)","(-0.952178, 0.18002, 0.246882)","(19.009, 83.9618, 0.920182)","(43.7321, 79.2876, -5.49004)","(-0.952178, 0.180021, 0.246882)","(43.7321, 79.2876, -5.49004)","(62.0482, 78.2386, -6.03018)","(-0.997931, 0.0571556, 0.0294292)","(-82.0459, 130.823, 38.6365)","(-26.714, 111.307, 1.31997)","(-0.79575, 0.280666, 0.536664)","(-26.714, 111.307, 1.31997)","(22.5097, 110.078, 17.3371)","(-0.950656, 0.0237426, -0.309337)","(22.5097, 110.078, 17.3371)","(14.1548, 122.351, 44.0339)","(0.273505, -0.401761, -0.873947)","(14.1548, 122.351, 44.0339)","(-2.20303, 128.965, 53.8417)","(0.810314, -0.327635, -0.485846)","(-80.7438, 141.774, 33.3164)","(-31.5048, 132.857, -4.01336)","(-0.788707, 0.142838, 0.597945)","(-31.5048, 132.857, -4.01336)","(13.5231, 133.611, 12.5876)","(-0.938148, -0.0157228, -0.345879)","(13.5231, 133.611, 12.5876)","(3.46301, 140.979, 39.6077)","(0.338056, -0.247576, -0.907978)","(3.46301, 140.979, 39.6077)","(-9.61658, 145.507, 54.1428)","(0.651664, -0.225601, -0.724181)","(-77.1968, 155.473, 34.2988)","(-34.3563, 154.001, -4.46091)","(-0.741301, 0.0254696, 0.670689)","(-34.3563, 154.001, -4.46091)","(1.31303, 149.602, 7.83329)","(-0.939058, 0.115802, -0.323666)","(1.31303, 149.602, 7.83329)","(-5.05473, 152.981, 27.5688)","(0.303071, -0.160812, -0.939301)","(-5.05473, 152.981, 27.5688)","(-15.6033, 156.464, 42.3829)","(0.569684, -0.18809, -0.800051)",0,0
1127297,13101080435,1,5,0,0,Right hand,130,"(-43.7076, 121.353, 10.9471)",-15.527171674273175,118.2049080618026,30.208759089239265,"(<Leap.Vector; proxy of <Swig Object of type 'Leap::Vector *' at 0x0000000005019F30> >,)","(-81.8558, 141.267, 72.0112)","(-97.2685, 142.909, 340.66)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,55.98540878295898,18.74213409423828,1301,63.17328643798828,17.90248680114746,1302,71.98088836669922,17.58262062072754,1303,69.2115478515625,16.73097801208496,1304,54.26057434082031,14.86176300048828,"(-60.4, 119.533, 69.839)","(-60.4, 119.533, 69.839)","(0, 0, 0)","(-60.4, 119.533, 69.839)","(-23.2822, 99.852, 43.1929)","(-0.746081, 0.395599, 0.535597)","(-23.2822, 99.852, 43.1929)","(4.66693, 89.3768, 21.9646)","(-0.763079, 0.285999, 0.579583)","(4.66693, 89.3768, 21.9646)","(22.6734, 94.3649, 5.14324)","(-0.716217, -0.198406, 0.669081)","(-73.5399, 115.402, 50.6452)","(-26.1089, 92.9686, -0.572954)","(-0.646876, 0.30596, 0.698527)","(-26.1089, 92.9686, -0.572954)","(18.3139, 88.3449, -12.2018)","(-0.962536, 0.100183, 0.251969)","(18.3139, 88.3449, -12.2018)","(41.8416, 97.0319, -5.48215)","(-0.906139, -0.334568, -0.258799)","(41.8416, 97.0319, -5.48215)","(52.3679, 107.582, 5.23061)","(-0.573514, -0.57481, -0.583674)","(-76.8545, 124.28, 42.8469)","(-34.1436, 111.008, -10.3946)","(-0.614243, 0.19086, 0.765688)","(-34.1436, 111.008, -10.3946)","(16.2637, 120.746, -3.66253)","(-0.973515, -0.188054, -0.130016)","(16.2637, 120.746, -3.66253)","(14.6268, 132.918, 24.307)","(0.0535877, -0.398486, -0.915608)","(14.6268, 132.918, 24.307)","(1.96887, 137.84, 39.2427)","(0.627029, -0.243783, -0.739868)","(-78.9798, 135.034, 37.3934)","(-43.557, 131.379, -13.8842)","(-0.567398, 0.058542, 0.82136)","(-43.557, 131.379, -13.8842)","(3.61862, 139.736, -11.004)","(-0.982897, -0.174104, -0.0600089)","(3.61862, 139.736, -11.004)","(5.1774, 147.423, 17.7022)","(-0.0523808, -0.258332, -0.964635)","(5.1774, 147.423, 17.7022)","(-0.942125, 151.286, 36.4233)","(0.304893, -0.192436, -0.932743)","(-77.3958, 149.128, 37.1745)","(-49.5299, 151.861, -13.3806)","(-0.482185, -0.0472793, 0.874793)","(-49.5299, 151.861, -13.3806)","(-11.5952, 152.74, -15.1099)","(-0.998695, -0.0231444, 0.0455286)","(-11.5952, 152.74, -15.1099)","(-6.42833, 156.291, 4.94372)","(-0.245916, -0.169004, -0.954444)","(-6.42833, 156.291, 4.94372)","(-9.13557, 159.264, 23.0183)","(0.146208, -0.160562, -0.976137)",0,0
